,Date_Time,Temperature,Action1,Humidity,Ammonia_Gas_Level,Action2,Light,Action3,Water_Level,Action4,Cleaning
574,02/04/2019 05:28 AM,32,FanOff,51,53,ExhFanOFF,551,LightOn,75,PumpOff,ProcessOFF
575,02/04/2019 05:27 AM,32,FanOff,51,53,ExhFanOFF,550,LightOn,75,PumpOff,ProcessOFF
576,02/04/2019 05:26 AM,32,FanOff,51,54,ExhFanOFF,423,LightOn,75,PumpOff,ProcessOFF
577,02/04/2019 05:26 AM,32,FanOff,51,54,ExhFanOFF,536,LightOn,75,PumpOff,ProcessOFF
578,02/04/2019 05:25 AM,32,FanOff,51,54,ExhFanOFF,549,LightOn,75,PumpOff,ProcessOFF
579,02/04/2019 05:25 AM,32,FanOff,51,54,ExhFanOFF,557,LightOn,75,PumpOff,ProcessOFF
580,02/04/2019 05:24 AM,32,FanOff,51,53,ExhFanOFF,427,LightOn,75,PumpOff,ProcessOFF
581,02/04/2019 05:23 AM,32,FanOff,51,54,ExhFanOFF,493,LightOn,75,PumpOff,ProcessOFF
582,02/04/2019 05:23 AM,32,FanOff,51,54,ExhFanOFF,427,LightOn,45,PumpOff,ProcessOFF
583,02/04/2019 05:22 AM,32,FanOff,51,54,ExhFanOFF,435,LightOn,45,PumpOff,ProcessOFF
584,02/04/2019 05:22 AM,32,FanOff,51,54,ExhFanOFF,550,LightOn,40,PumpOn,ProcessOFF
585,02/04/2019 05:21 AM,32,FanOff,51,54,ExhFanOFF,548,LightOn,40,PumpOn,ProcessOFF
586,02/04/2019 05:20 AM,32,FanOff,51,54,ExhFanOFF,551,LightOn,75,PumpOff,ProcessOFF
587,02/04/2019 05:20 AM,32,FanOff,51,54,ExhFanOFF,545,LightOn,75,PumpOff,ProcessOFF
588,02/04/2019 05:19 AM,32,FanOff,51,55,ExhFanOFF,551,LightOn,75,PumpOff,ProcessOFF
589,02/04/2019 05:18 AM,32,FanOff,51,54,ExhFanOFF,548,LightOn,60,PumpOff,ProcessOFF
590,02/04/2019 05:18 AM,32,FanOff,51,54,ExhFanOFF,530,LightOn,75,PumpOff,ProcessOFF
591,02/04/2019 05:17 AM,32,FanOff,51,54,ExhFanOFF,469,LightOn,60,PumpOff,ProcessOFF
592,02/04/2019 05:17 AM,32,FanOff,51,57,ExhFanOFF,552,LightOn,40,PumpOn,ProcessOFF
593,02/04/2019 05:16 AM,32,FanOff,51,56,ExhFanOFF,543,LightOn,45,PumpOff,ProcessOFF
594,02/04/2019 05:15 AM,32,FanOff,51,63,ExhFanOFF,414,LightOn,40,PumpOn,ProcessOFF
595,02/04/2019 05:13 AM,32,FanOff,51,57,ExhFanOFF,551,LightOn,40,PumpOn,ProcessOFF
596,02/04/2019 05:12 AM,32,FanOff,50,57,ExhFanOFF,513,LightOn,40,PumpOn,ProcessOFF
597,02/04/2019 05:10 AM,32,FanOff,50,53,ExhFanOFF,544,LightOn,40,PumpOn,ProcessOFF
598,02/04/2019 05:08 AM,32,FanOff,50,53,ExhFanOFF,420,LightOn,75,PumpOff,ProcessOFF
599,02/04/2019 05:07 AM,32,FanOff,50,52,ExhFanOFF,414,LightOn,100,PumpOff,ProcessOFF
600,01/04/2019 11:53 PM,33,FanOff,52,47,ExhFanOFF,488,LightOFF,75,PumpOff,ProcessOFF
601,01/04/2019 11:51 PM,33,FanOff,53,47,ExhFanOFF,557,LightOFF,75,PumpOff,ProcessOFF
602,01/04/2019 11:50 PM,33,FanOff,53,47,ExhFanOFF,312,LightOFF,75,PumpOff,ProcessOFF
603,01/04/2019 11:48 PM,33,FanOff,53,48,ExhFanOFF,303,LightOFF,75,PumpOff,ProcessOFF
604,01/04/2019 11:47 PM,33,FanOff,53,48,ExhFanOFF,552,LightOFF,75,PumpOff,ProcessOFF
605,01/04/2019 11:45 PM,33,FanOff,53,48,ExhFanOFF,308,LightOFF,75,PumpOff,ProcessOFF
606,01/04/2019 11:44 PM,33,FanOff,53,49,ExhFanOFF,323,LightOFF,75,PumpOff,ProcessOFF
607,01/04/2019 11:42 PM,33,FanOff,53,49,ExhFanOFF,510,LightOFF,75,PumpOff,ProcessOFF
608,01/04/2019 11:41 PM,33,FanOff,53,49,ExhFanOFF,401,LightOFF,75,PumpOff,ProcessOFF
609,01/04/2019 11:39 PM,33,FanOff,53,50,ExhFanOFF,329,LightOFF,75,PumpOff,ProcessOFF
610,01/04/2019 11:38 PM,33,FanOff,53,51,ExhFanOFF,476,LightOFF,75,PumpOff,ProcessOFF
611,01/04/2019 11:36 PM,33,FanOff,53,51,ExhFanOFF,378,LightOFF,75,PumpOff,ProcessOFF
612,01/04/2019 11:35 PM,33,FanOff,53,52,ExhFanOFF,364,LightOFF,75,PumpOff,ProcessOFF
613,01/04/2019 11:33 PM,33,FanOff,54,53,ExhFanOFF,573,LightOFF,75,PumpOff,ProcessOFF
614,01/04/2019 11:32 PM,33,FanOff,54,55,ExhFanOFF,566,LightOFF,75,PumpOff,ProcessOFF
615,01/04/2019 11:30 PM,33,FanOff,54,57,ExhFanOFF,322,LightOFF,75,PumpOff,ProcessOFF
616,01/04/2019 11:29 PM,33,FanOff,54,61,ExhFanOFF,306,LightOFF,75,PumpOff,ProcessOFF
617,01/04/2019 11:27 PM,33,FanOff,54,66,ExhFanOFF,542,LightOFF,75,PumpOff,ProcessOFF
618,01/04/2019 11:26 PM,33,FanOff,54,76,ExhFanOFF,582,LightOFF,75,PumpOff,ProcessOFF
619,01/04/2019 11:24 PM,33,FanOff,54,98,ExhFanOFF,267,LightOFF,75,PumpOff,ProcessOFF
620,01/04/2019 11:23 PM,33,FanOff,54,216,ExhFanOFF,527,LightOFF,75,PumpOff,ProcessOFF
621,01/04/2019 11:21 PM,33,FanOff,54,42,ExhFanOFF,487,LightOFF,75,PumpOff,ProcessOFF
622,01/04/2019 11:20 PM,33,FanOff,55,41,ExhFanOFF,377,LightOFF,75,PumpOff,ProcessOFF
623,01/04/2019 11:18 PM,33,FanOff,55,40,ExhFanOFF,313,LightOFF,40,PumpOn,ProcessOFF
624,01/04/2019 11:16 PM,33,FanOff,56,39,ExhFanOFF,494,LightOFF,75,PumpOff,ProcessOFF
625,01/04/2019 11:15 PM,33,FanOff,56,37,ExhFanOFF,243,LightOFF,75,PumpOff,ProcessOFF
626,01/04/2019 11:13 PM,33,FanOff,56,37,ExhFanOFF,343,LightOFF,75,PumpOff,ProcessOFF
627,01/04/2019 10:53 PM,33,FanOff,55,1,ExhFanOFF,512,LightOFF,100,PumpOff,ProcessOFF
628,01/04/2019 10:51 PM,33,FanOff,54,1,ExhFanOFF,243,LightOFF,60,PumpOff,ProcessOFF
629,01/04/2019 10:50 PM,33,FanOff,54,0,ExhFanOFF,259,LightOFF,60,PumpOff,ProcessOFF
